The Lords of Salem	/wiki/The_Lords_of_Salem_(film)	2012	Rob Zombie	Sheri Moon Zombie, Bruce Davison, Jeff Daniel Phillips, Ken Foree, Patricia Quinn, Dee Wallace, María Conchita Alonso, Judy Geeson, Meg Foster	Horror	Anchor Bay Films	UK
Twenty8k	/wiki/Twenty8k	2012	David Kew, Neil Thompson	Parminder Nagra, Jonas Armstrong, Nichola Burley, Kaya Scodelario, Michael Socha, Kierston Wareing, Stephen Dillane	Thriller	Showbox Media Group Ltd	UK
Great Expectations	/wiki/Great_Expectations_(2012_film)	2012	Mike Newell	Jeremy Irvine, Robbie Coltrane, Holliday Grainger, Helena Bonham Carter, Ralph Fiennes	Drama Romance Historical	Lionsgate Based on Great Expectations by Charles Dickens	UK
The Sweeney	/wiki/The_Sweeney_(2012_film)	2012	Nick Love	Ray Winstone, Ben Drew, Jeremy Clarkson	Action Thriller Comedy Crime	Entertainment One Based on The Sweeney television series.	UK
Song for Marion	/wiki/Song_for_Marion	2012	Paul Andrew Williams	Terence Stamp, Gemma Arterton, Christopher Eccleston, Vanessa Redgrave	Comedy Drama	Entertainment One	UK
The Expatriate	/wiki/The_Expatriate	2012	Philipp Stölzl	Aaron Eckhart, Olga Kurylenko, Liana Liberato	Thriller	RaDiUS-TWC, The Weinstein Company	UK
Tower Block	/wiki/Tower_Block_(film)	2012	James Nunn, Ronnie Thompson	Sheridan Smith, Jack O'Connell, Ralph Brown, Russell Tovey	Thriller	Earth Star Entertainment, Icon Film Distribution, Koch Media, Shout! Factory	UK
Shell	/wiki/Shell_(film)	2012	Scott Graham	Chloe Pirrie, Joseph Mawle	Drama	NULL	UK
Dark Blood	/wiki/Dark_Blood	2012	George Sluizer	River Phoenix, Judy Davis, Jonathan Pryce	Thriller	Scala Productions, Fine Line Features, Sluizer Films	UK
Life of Pi	/wiki/Life_of_Pi_(film)	2012	Ang Lee	Suraj Sharma, Irrfan Khan, Rafe Spall, Tabu, Adil Hussain, Gérard Depardieu	Adventure Drama	20th Century Fox Based on Life of Pi by Yann Martel	UK
The Paddy Lincoln Gang	/wiki/The_Paddy_Lincoln_Gang	2012	Ben Jagger	Dean S. Jagger, Joseph DiMasso, Richard Wagner, Demetri Watkins, Stephen Bridgewater, Amy Lawhorn, Glen Matlock	Drama	Belief Films	UK
Goltzius and the Pelican Company	/wiki/Goltzius_and_the_Pelican_Company	2012	Peter Greenaway	Ramsey Nasr, F. Murray Abraham, Giulio Berruti	Historical	Kasander Film Company	UK
Comedown	/wiki/Comedown_(film)	2012	Menhaj Huda	Geoff Bell, Adam Deacon, Jacob Anderson, Sophie Stuckey, Jessica Barden, Calum McNab	Horror	StudioCanal, EOne	UK
Blood	/wiki/Blood_(2012_film)	2012	Nick Murphy	Paul Bettany, Mark Strong, Stephen Graham, Brian Cox, Naomi Battrick, Ben Crompton, Natasha Little, Zoe Tapper	Thriller	NULL	UK
The Patience Stone	/wiki/The_Patience_Stone_(film)	2012	Atiq Rahimi	Golshifteh Farahani, Hamid Djavadan, Massi Mrowat, Hassina Burgan	War Drama	Based on The Patience Stone by Atiq Rahimi	UK
Kelly + Victor	/wiki/Kelly_%2B_Victor	2012	Kieran Evans	Antonia Campbell-Hughes, Julian Morris	Romance Drama	Based on Kelly + Victor by Niall Griffiths	UK
Skyfall	/wiki/Skyfall	2012	Sam Mendes	Daniel Craig, Ralph Fiennes, Javier Bardem	Action Adventure Thriller	Metro-Goldwyn-Mayer Part of the James Bond film series	UK
Third Contact	/wiki/Third_Contact	2012	Simon Horrocks	Tim Scott-Walker, Jannica Olin, Oliver Browne	Thriller	NULL	UK
Gallowwalkers	/wiki/Gallowwalkers	2012	Andrew Goth	Wesley Snipes, Kevin Howarth, Riley Smith, Tanit Phoenix, Patrick Bergin, Diamond Dallas Page	Western, Horror	Intandem Films, Lionsgate	UK
South of Sanity	/wiki/South_of_Sanity	2012	Mathew Edwards, Kirk Watson	Matthew Edwards, Kirk Watson	Horror	Plue Entertainment Inc	UK
Gambit	/wiki/Gambit_(2012_film)	2012	Michael Hoffman	Colin Firth, Cameron Diaz, Alan Rickman, Stanley Tucci	Comedy Heist	CBS Films Remake of Gambit (1966)	UK
Love Bite	/wiki/Love_Bite	2012	Andy De Emmonyy	Ed Speleers, Jessica Szohr, Timothy Spall, Luke Pasqualino, Kierston Wareing	Comedy Horror	Newmarket Films	UK
The Rochdale Pioneers	/wiki/The_Rochdale_Pioneers	2012	Adam Lee Hamilton, John Montegrande	John Henshaw, John McArdle	Biography	Based on the Rochdale Society of Equitable Pioneers	UK
Suspension of Disbelief	/wiki/Suspension_of_Disbelief_(film)	2012	Mike Figgis	Sebastian Koch, Lotte Verbeek, Emilia Fox, Rebecca Night, Eoin Macken, Lachlan Nieboer, Frances de la Tour, Julian Sands, Kenneth Cranham	Thriller	Sunfilm Entertainment	UK
Up There	/wiki/Up_There	2012	Zam Salim	Burn Gorman, Kate O'Flynn, Aymen Hamdouchi, Kulvinder Ghir, Farren Morgan	Comedy	UK Film Council	UK
Ashes	/wiki/Ashes_(2012_film)	2012	Mat Whitecross	Luke Evans, Jim Sturgess, Ray Winstone, Jodie Whittaker, Lesley Manville, Zoe Telford	Thriller	NULL	UK
Hitchcock	/wiki/Hitchcock_(film)	2012	Sacha Gervasi	Anthony Hopkins, Helen Mirren, Scarlett Johansson, Toni Collette, Danny Huston, Jessica Biel, James D'Arcy, Michael Wincott	Biography Drama	Fox Searchlight Pictures Based on Alfred Hitchcock and the Making of Psycho by Stephen Rebello	UK
Nativity 2: Danger in the Manger	/wiki/Nativity_2:_Danger_in_the_Manger	2012	Debbie Isitt	David Tennant, Joanna Page	Comedy	Entertainment One Sequel to Nativity! (2009)	UK
Les Misérables	/wiki/Les_Mis%C3%A9rables_(2012_film)	2012	Tom Hooper	Hugh Jackman, Russell Crowe, Anne Hathaway	Musical Drama Historical	Universal Pictures Based on Les Misérables by Claude-Michel Schönberg and Alain Boublil	UK
Seven Psychopaths	/wiki/Seven_Psychopaths	2012	Martin McDonagh	Colin Farrell, Sam Rockwell, Woody Harrelson	Crime Thriller Comedy	Momentum Pictures	UK
Just like a Woman	/wiki/Just_like_a_Woman_(2012_film)	2012	Rachid Bouchareb	Sienna Miller, Golshifteh Farahani	Drama	Cohen Media Group	UK
U.F.O.	/wiki/U.F.O._(2012_film)	2012	Dominic Burns	Bianca Bree, Sean Brosnan, Simon Philips, Jean-Claude Van Damme	Science Fiction	Hawthorn Productions	UK
Papadopoulos & Sons	/wiki/Papadopoulos_%26_Sons	2012	Marcus Markou	Stephen Dillane, Georges Corraface, Ed Stoppard, Georgia Groome, Frank Dillane, Selina Cadell, Cosima Shaw	Comedy Drama	Double M Films	UK
Fedz	/wiki/Fedz	2013	Q	Q, Joseph Marcell, Wil Johnson	Crime Thriller	Top Dog	UK
Austenland	/wiki/Austenland_(film)	2013	Jerusha Hess	Keri Russell, JJ Feild, Bret McKenzie, Jennifer Coolidge, James Callis, Jane Seymour	Romance Comedy	Sony Pictures Classics Based on Austenland by Shannon Hale	UK
The Wee Man	/wiki/The_Wee_Man	2013	Ray Burdis	Patrick Bergin, Simon DeSilva, Martin Compston, John Hannah, Steve Daly, Alastair Thomson Mills, Jim Sweeney	Crime Drama	Carnaby International Based on the life of Paul Ferris	UK
In Fear	/wiki/In_Fear	2013	Jeremy Lovering	Iain De Caestecker, Alice Englert, Allen Leech	Horror	StudioCanal UK	UK
Metro Manila	/wiki/Metro_Manila_(film)	2013	Sean Ellis	Jake Macapagal, Althea Vega, John Arcilla	Crime Drama	Independent	UK
Stoker	/wiki/Stoker_(film)	2013	Park Chan-wook	Mia Wasikowska, Matthew Goode, Nicole Kidman, Dermot Mulroney, Jacki Weaver	Thriller Horror	20th Century Fox	UK
The East	/wiki/The_East_(film)	2013	Zal Batmanglij	Brit Marling, Alexander Skarsgård, Ellen Page, Patricia Clarkson	Thriller	Fox Searchlight Pictures	UK
Gangs of Tooting Broadway	/wiki/Gangs_of_Tooting_Broadway	2013	Devanand Shanmugam	Nav Sidhu, Kabelan Verlkumar, Oliver Cotton, Terence Anderson	Crime Drama	Tooting Broadway Films	UK
I Give It a Year	/wiki/I_Give_It_a_Year	2013	Dan Mazer	Rose Byrne, Rafe Spall, Anna Faris, Simon Baker, Stephen Merchant, Minnie Driver	Comedy Romance	StudioCanal	UK
The Fall of the Essex Boys	/wiki/The_Fall_of_the_Essex_Boys	2013	Paul Tanter	Simon Phillips, Nick Nevern, Kierston Wareing	Thriller	Metrodome Distribution Based on the Rettendon murders (1995)	UK
A Single Shot	/wiki/A_Single_Shot	2013	David M. Rosenthal	Sam Rockwell, Jeffrey Wright, Kelly Reilly, Jason Isaacs, Joe Anderson, Ophelia Lovibond, Ted Levine, William H. Macy	Crime Thriller	Based on A Single Shot by Matthew F. Jones	UK
Run for Your Wife	/wiki/Run_for_Your_Wife_(2012_film)	2013	John Luton	Danny Dyer, Denise van Outen, Sarah Harding	Comedy	Based on Run for Your Wife by Ray Cooney	UK
Silent Night, Bloody Night: The Homecoming	/wiki/Silent_Night,_Bloody_Night:_The_Homecoming	2013	James Plumb	Adrienne King, Alan Humphreys, Mel Stevens, Sabrina Dickens, Philip Harvey	Horror	North Bank Entertainment	UK
Cal	/wiki/Cal_(2013_film)	2013	Christian Martin	Wayne Virgo, Tom Payne, Emily Corcoran, Lucy Russell	Drama	TLA Releasing Sequel to Shank (2009)	UK
Welcome to the Punch	/wiki/Welcome_to_the_Punch	2013	Eran Creevy	James McAvoy, Mark Strong, Andrea Riseborough, Elyes Gabel, David Morrissey	Action Thriller	Momentum Pictures	UK
Pulp	/wiki/Pulp_(2012_film)	2013	Adam Hamdy, Shaun Magher	Jay Sutherland, Gavin Molloy, Simon Burbage, Lucy Cudden, John Thomson	Comedy	Xbox Live First feature film to be distributed via a games console platform.	UK
Everyone's Going to Die	/wiki/Everyone%27s_Going_to_Die	2013	Jones	Nora Tschirner, Rob Knighton	Drama	NULL	UK
Vinyl	/wiki/Vinyl_(2012_film)	2013	Sara Sugarman,	Phil Daniels, Keith Allen, Jamie Blackley	Comedy	Based on the life of Mike Peters	UK
Trance	/wiki/Trance_(2013_film)	2013	Danny Boyle	James McAvoy, Vincent Cassel, Rosario Dawson	Thriller	Fox Searchlight Pictures	UK
All Things to All Men	/wiki/All_Things_to_All_Men_(film)	2013	George Isaac	Gabriel Byrne, Rufus Sewell, Toby Stephens, Elsa Pataky, Gil Darnell	Thriller	Universal Pictures	UK
The Numbers Station	/wiki/The_Numbers_Station	2013	Kasper Barfoed	John Cusack, Malin Åkerman	Action Thriller	Image Entertainment	UK
The Machine	/wiki/The_Machine_(film)	2013	Caradog W. James	Caity Lotz, Sam Hazeldine, Toby Stephens, Pooneh Hajimohammadi, Denis Lawson	Science Fiction Thriller	Content Media	UK
The Best Years	/wiki/The_Best_Years_(film)	2013	Danny Patrick	Martin Kemp, Matt Healy	Comedy Crime Drama	NULL	UK
The Look of Love	/wiki/The_Look_of_Love_(film)	2013	Michael Winterbottom	Steve Coogan, Imogen Poots, Anna Friel, Tamsin Egerton	Biography	StudioCanal UK Based on Members Only: The Life and Times of Paul Raymond by Paul Willetts	UK
Welcome to the Jungle	/wiki/Welcome_to_the_Jungle_(2013_film)	2013	Rob Meltzer	Jean-Claude Van Damme, Adam Brody, Megan Boone, Rob Huebel, Kristen Schaal, Dennis Haysbert, Kristopher Van Varenberg, Bianca Bree	Comedy	Universal Pictures	UK
All Stars	/wiki/All_Stars_(2013_film)	2013	Ben Gregor	Theo Stevenson, Akai Osei-Mansfield, Ashley Jensen, Fleur Houdijk, Dominic Herman-Day, Amelia Clarkson	Comedy	NULL	UK
The Bling Ring	/wiki/The_Bling_Ring	2013	Sofia Coppola	Israel Broussard, Katie Chang, Taissa Farmiga, Claire Julien, Emma Watson, Leslie Mann	Comedy Drama Crime	A24 Films Based on The Suspects Wore Louboutins by Nancy Jo Sales	UK
The Selfish Giant	/wiki/The_Selfish_Giant_(2013_film)	2013	Clio Barnard	Conner Chapman, Shaun Thomas, Sean Gilder, Lorraine Ashbourne, Ian Burfield, Steve Evets	Drama	IFC Films	UK
Inside Llewyn Davis	/wiki/Inside_Llewyn_Davis	2013	Joel Coen, Ethan Coen	Oscar Isaac, Carey Mulligan, John Goodman, Garrett Hedlund, F. Murray Abraham, Justin Timberlake	Comedy Drama	CBS Films Based on the life of Dave Van Ronk	UK
The Last Days on Mars	/wiki/The_Last_Days_on_Mars	2013	Ruairí Robinson	Liev Schreiber, Elias Koteas, Romola Garai, Goran Kostić, Johnny Harris, Tom Cullen, Yusra Warsama, Olivia Williams	Science Fiction Horror	Magnolia Pictures Based on The Animators by Sydney J. Bounds	UK
Monsoon Shootout	/wiki/Monsoon_Shootout	2013	Amit Kumar	Nawazuddin Siddiqui, Tannishtha Chatterjee	Thriller	Sikhya Entertainment, DAR Motion Pictures	UK
Only Lovers Left Alive	/wiki/Only_Lovers_Left_Alive	2013	Jim Jarmusch	Tilda Swinton, Tom Hiddleston, Mia Wasikowska, Anton Yelchin, Jeffrey Wright, Slimane Dazi, John Hurt	Drama Horror Romance	Soda Pictures	UK
The Amityville Asylum	/wiki/The_Amityville_Asylum	2013	Andrew Jones	Sophia Del Pizzo, Sarah Louise Madison, Eileen Daly	Horror	4Digital Media, Hannover House Part of the Amityville film series	UK
Having You	/wiki/Having_You	2013	Sam Hoare	Anna Friel, Romola Garai, Andrew Buchan, Phil Davis, Harry Hadden-Paton	Drama	Wigwam Films	UK
Man of Steel	/wiki/Man_of_Steel_(film)	2013	Zack Snyder	Henry Cavill, Amy Adams, Michael Shannon, Diane Lane, Kevin Costner, Laurence Fishburne, Antje Traue, Ayelet Zurer, Christopher Meloni, Russell Crowe	Superhero Science Fiction Action	Warner Bros. Pictures Based on the Superman comic books by Jerry Siegel and Joe Shuster	UK
Summer in February	/wiki/Summer_in_February	2013	Christopher Menaul	Dominic Cooper, Emily Browning, Dan Stevens, Hattie Morahan	Romance Drama	Metrodome Distribution Based on Summer in February by Jonathan Smith	UK
Svengali	/wiki/Svengali_(2013_film)	2013	John Hardwick	Martin Freeman, Vicky McClure, Matt Berry, Michael Socha, Michael Smiley, Natasha O'Keeffe, Jonny Owen	Comedy Musical	NULL	UK
We Are the Freaks	/wiki/We_Are_the_Freaks	2013	Justin Edgar	Michael Smiley, Amber Anderson, Jamie Blackley, Rosamund Hanson, Hera Hilmar, Mike Bailey, Sean Teale	Comedy	Metrodome	UK
Uwantme2killhim?	/wiki/Uwantme2killhim%3F	2013	Andrew Douglas	Jamie Blackley, Toby Regbo, Joanne Froggatt, Jaime Winstone, Amy Wren	Drama Thriller	Jumping Jack Films	UK
About Time	/wiki/About_Time_(2013_film)	2013	Richard Curtis	Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson, Lindsay Duncan, Tom Hollander, Vanessa Kirby, Margot Robbie	Romance Science Fiction Drama Comedy	Universal Pictures	UK
Outpost: Rise of the Spetsnaz	/wiki/Outpost:_Rise_of_the_Spetsnaz	2013	Kieran Parker	Bryan Larkin, Iván Kamarás, Michael McKell	Science Fiction Horror	NULL	UK
Hummingbird	/wiki/Hummingbird_(film)	2013	Steven Knight	Jason Statham, Agata Buzek, Christian Brassington, Vicky McClure, Benedict Wong, Ger Ryan	Action Drama	Lionsgate	UK
The Act of Killing	/wiki/The_Act_of_Killing	2013	Joshua Oppenheimer	NULL	Documentary	Det Danske Filminstitut	UK
Not Another Happy Ending	/wiki/Not_Another_Happy_Ending	2013	John McKay	Karen Gillan, Stanley Weber, Iain de Caestecker, Freya Mavor, Amy Manson, Gary Lewis, Kate Dickie, Henry Ian Cusick	Romance Comedy	Kaleidoscope Home Entertainment	UK
A Field in England	/wiki/A_Field_in_England	2013	Ben Wheatley	Julian Barratt, Peter Ferdinando, Reece Shearsmith, Michael Smiley	Historical Thriller	Film4 Productions	UK
Bula Quo!	/wiki/Bula_Quo!	2013	Stuart St. Paul	Jon Lovitz, Craig Fairbrass, Laura Aikman, Francis Rossi, Rick Parfitt	Adventure Comedy	Universal Pictures	UK
Hammer of the Gods	/wiki/Hammer_of_the_Gods_(2013_film)	2013	Farren Blackburn	Charlie Bewley, Clive Standen, James Cosmo	Action	Magnet Releasing	UK
The Callback Queen	/wiki/The_Callback_Queen	2013	Graham Cantwell	Amy-Joyce Hastings, Mark Killeen, Seán T. O'Meallaigh, Ger Ryan, Vicki Michelle, Eoin Macken	Romance Comedy	NULL	UK
The World's End	/wiki/The_World%27s_End_(film)	2013	Edgar Wright	Simon Pegg, Nick Frost, Rosamund Pike, Paddy Considine, Bill Nighy, Pierce Brosnan, Michael Smiley, Eddie Marsan	Comedy Science Fiction	Universal Pictures Part of the Three Flavours Cornetto trilogy	UK
Trap for Cinderella	/wiki/Trap_for_Cinderella	2013	Iain Softley	Tuppence Middleton, Alexandra Roach, Kerry Fox, Aneurin Barnard, Frances de la Tour, Emilia Fox	Drama Crime	Lions Gate Entertainment Based on A Trap for Cinderella by Sébastien Japrisot	UK
The Wolverine	/wiki/The_Wolverine_(film)	2013	James Mangold	Hugh Jackman, Hiroyuki Sanada, Tao Okamoto, Rila Fukushima, Famke Janssen, Will Yun Lee, Svetlana Khodchenkova, Brian Tee, Haruhiko Yamanouchi	Action Science Fiction Superhero	20th Century Fox Based on Wolverine by Chris Claremont and Frank Miller	UK
Stalled	/wiki/Stalled	2013	Christian James	Dan Palmer. Chris R Wright, Mark Holden, Marcus Kelly, Russell Biles	Comedy Horror	Cubicle Hero	UK
Frequencies	/wiki/Frequencies_(film)	2013	Darren Paul Fisher	Daniel Fraser, Eleanor Wyld	Science Fiction Romance	FilmBuff	UK
Stranded	/wiki/Stranded_(2013_film)	2013	Roger Christian	Christian Slater	Science Fiction Horror	Image Entertainment	UK
The Invisible Life	/wiki/The_Invisible_Life	2013	Vítor Gonçalves	Filipe Duarte, Maria João Pinho, João Perry, Susana Arrais, Pedro Lamares	Drama	Rosa Filmes	UK
Alan Partridge: Alpha Papa	/wiki/Alan_Partridge:_Alpha_Papa	2013	Declan Lowney	Steve Coogan, Felicity Montagu, Simon Greenall, Colm Meaney, Sean Pertwee, Anna Maxwell Martin	Action Comedy	StudioCanal Based on the I'm Alan Partridge television series.	UK
Exhibition	/wiki/Exhibition_(2013_film)	2013	Joanna Hogg	Viv Albertine, Liam Gillick, Tom Hiddleston	Drama	Artificial Eye	UK
Kick-Ass 2	/wiki/Kick-Ass_2_(film)	2013	Jeff Wadlow	Aaron Taylor-Johnson, Christopher Mintz-Plasse, Chloë Grace Moretz, Jim Carrey, Clark Duke, Olga Kurkulina	Action Comedy	Universal Pictures Sequel to Kick-Ass (2010)	UK
Under the Skin	/wiki/Under_the_Skin_(2013_film)	2013	Jonathan Glazer	Scarlett Johansson	Science Fiction Horror Art	StudioCanal Based on Under the Skin by Michel Faber	UK
The Dead 2: India	/wiki/The_Dead_2:_India	2013	Howard J. Ford, Jon Ford	Joseph Millson, Meenu Mishra, Anand Krishna Goyal	Horror	Anchor Bay Entertainment Sequel to The Dead (2010)	UK
Dementamania	/wiki/Dementamania	2013	Kit Ryan	Sam Robertson, Kal Penn, Vincent Regan, Geoff Bell	Horror	Parkgate Entertainment	UK
Devil's Pass	/wiki/Devil%27s_Pass	2013	Renny Harlin	Holly Goss, Matt Stokoe, Luke Albright, Ryan Hawley, Gemma Atkinson	Science Fiction Horror	IFC Films Based on the Dyatlov Pass incident (1959)	UK
The Paranormal Diaries: Clophill	/wiki/The_Paranormal_Diaries:_Clophill	2013	Kevin Gates, Michael Bartlett	Craig Stovin, Criselda Cabitac, Kevin Gates	Horror	Second Sight Films	UK
The Borderlands	/wiki/The_Borderlands_(2013_film)	2013	Elliot Goldner	Gordon Kennedy, Robin Hill, Aidan McArdle	Horror	NULL	UK
Closed Circuit	/wiki/Closed_Circuit_(2013_film)	2013	John Crowley	Eric Bana, Rebecca Hall, Ciarán Hinds, Jim Broadbent	Crime Thriller	Universal Pictures	UK
Gravity	/wiki/Gravity_(film)	2013	Alfonso Cuarón	Sandra Bullock, George Clooney	Science Fiction Thriller	Warner Bros. Pictures	UK
12 Years a Slave	/wiki/12_Years_a_Slave_(film)	2013	Steve McQueen	Chiwetel Ejiofor, Michael Fassbender, Benedict Cumberbatch, Paul Dano, Paul Giamatti, Lupita Nyong'o, Sarah Paulson, Brad Pitt	Historical Drama	Summit Entertainment Based on Twelve Years a Slave by Solomon Northup	UK
Starred Up	/wiki/Starred_Up	2013	David Mackenzie	Jack O'Connell, Ben Mendelsohn, Rupert Friend	Crime Drama	Fox Searchlight Based on the life of Jonathan Asser.	UK
Philomena	/wiki/Philomena_(film)	2013	Stephen Frears	Judi Dench, Steve Coogan	Drama	Pathé Based on The Lost Child of Philomena Lee by Martin Sixsmith	UK
The Invisible Woman	/wiki/The_Invisible_Woman_(2013_film)	2013	Ralph Fiennes	Ralph Fiennes, Felicity Jones, Kristin Scott Thomas, Tom Hollander, Joanna Scanlan, John Kavanagh	Biography Drama	Sony Pictures Classics Based on The Invisible Woman by Claire Tomalin	UK
Locke	/wiki/Locke_(film)	2013	Steven Knight	Tom Hardy	Drama	A24	UK
Rush	/wiki/Rush_(2013_film)	2013	Ron Howard	Chris Hemsworth, Daniel Brühl, Alexandra Maria Lara, Pierfrancesco Favino, Natalie Dormer	Drama Biography	StudioCanal Based on the life of James Hunt	UK
The Zero Theorem	/wiki/The_Zero_Theorem	2013	Terry Gilliam	Christoph Waltz, Mélanie Thierry, David Thewlis, Lucas Hedges	Science Fiction	Stage 6 Films	UK
Still Life	/wiki/Still_Life_(2013_film)	2013	Uberto Pasolini	Eddie Marsan	Drama	NULL	UK
Riddick	/wiki/Riddick_(film)	2013	David Twohy	Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff, Dave Bautista, Bokeem Woodbine, Raoul Trujillo, Karl Urban	Science Fiction Thriller	Universal Pictures Sequel to The Chronicles of Riddick (2004)	UK
Diana	/wiki/Diana_(film)	2013	Oliver Hirschbiegel	Naomi Watts, Naveen Andrews	Biography Drama	Entertainment One Based on Diana: Her Last Love by Kate Snell	UK
The Fifth Estate	/wiki/The_Fifth_Estate_(film)	2013	Bill Condon	Benedict Cumberbatch, Daniel Brühl	Thriller Biography	DreamWorks Pictures Inside WikiLeaks by Daniel Domscheit-Berg	UK
Jadoo	/wiki/Jadoo_(2013_film)	2013	Amit Gupta	Amara Karan, Harish Patel, Kulvinder Ghir, Tom Mison, Ray Panthaki, Madhur Jaffrey	Comedy	NULL	UK
The Railway Man	/wiki/The_Railway_Man_(film)	2013	Jonathan Teplitzky	Colin Firth, Nicole Kidman, Jeremy Irvine, Stellan Skarsgård	War	Lionsgate Based on The Railway Man by Eric Lomax	UK
Ida	/wiki/Ida_(film)	2013	Paweł Pawlikowski	Agata Kulesza, Agata Trzebuchowska, Dawid Ogrodnik	Historical Drama	Artificial Eye	UK
Jimi: All Is by My Side	/wiki/Jimi:_All_Is_by_My_Side	2013	John Ridley	André Benjamin, Hayley Atwell, Burn Gorman, Imogen Poots, Ruth Negga	Drama	Content Media Based on the life of Jimi Hendrix	UK
Le Week-End	/wiki/Le_Week-End	2013	Roger Michell	Jim Broadbent, Lindsay Duncan, Jeff Goldblum	Drama	Curzon Film World	UK
The Double	/wiki/The_Double_(2013_film)	2013	Richard Ayoade	Jesse Eisenberg, Mia Wasikowska, Wallace Shawn, Noah Taylor, Yasmin Paige, James Fox	Thriller Comedy	StudioCanal Based on The Double by Fyodor Dostoyevsky	UK
Belle	/wiki/Belle_(2013_film)	2013	Amma Asante	Gugu Mbatha-Raw, Tom Wilkinson, Miranda Richardson, Penelope Wilton, Sam Reid, Matthew Goode, Emily Watson, Sarah Gadon, Tom Felton	Drama Romance	DJ Films Based on the life of Dido Elizabeth Belle	UK
Dom Hemingway	/wiki/Dom_Hemingway	2013	Richard Shepard	Jude Law, Richard E. Grant, Demián Bichir, Emilia Clarke	Comedy Crime Drama	Lionsgate	UK
Half of a Yellow Sun	/wiki/Half_of_a_Yellow_Sun_(film)	2013	Biyi Bandele	Chiwetel Ejiofor, Thandie Newton, Onyeka Onwenu, Anika Noni Rose, Genevieve Nnaji, OC Ukeje, John Boyega	Historical Drama	Metro International Based on Half of a Yellow Sun by Chimamanda Ngozi Adichie	UK
Coherence	/wiki/Coherence_(film)	2013	James Ward Byrkit	Emily Baldoni, Maury Sterling, Nicholas Brendon	Science Fiction Thriller	Oscilloscope Pictures	UK
One Chance	/wiki/One_Chance_(film)	2013	David Frankel	James Corden, Julie Walters	Biography Comedy Drama	The Weinstein Company Based on the life of Paul Potts	UK
Sunshine on Leith	/wiki/Sunshine_on_Leith_(film)	2013	Dexter Fletcher	George MacKay, Antonia Thomas, Freya Mavor, Kevin Guthrie, Peter Mullan, Jane Horrocks, Jason Flemyng	Musical	EFD Based on Sunshine on Leith by Stephen Greenhorn	UK
Third Person	/wiki/Third_Person_(film)	2013	Paul Haggis	Liam Neeson, Mila Kunis, Adrien Brody, Olivia Wilde, James Franco, Moran Atias, Maria Bello, Kim Basinger	Romance	Sony Pictures Classics	UK
The Love Punch	/wiki/The_Love_Punch	2013	Joel Hopkins	Pierce Brosnan, Emma Thompson, Timothy Spall, Celia Imrie, Louise Bourgoin, Laurent Lafitte	Comedy	Entertainment One	UK
Filth	/wiki/Filth_(film)	2013	Jon S. Baird	James McAvoy, Jamie Bell, Joanne Froggatt, Imogen Poots, Eddie Marsan, Jim Broadbent	Crime Comedy Drama	Lionsgate Based on Filth by Irvine Welsh	UK
Mandela: Long Walk to Freedom	/wiki/Mandela:_Long_Walk_to_Freedom	2013	Justin Chadwick	Idris Elba, Naomie Harris	Biography Drama	20th Century Fox Based on Long Walk to Freedom by Nelson Mandela	UK
Believe	/wiki/Believe_(2013_film)	2013	David Scheinmann	Brian Cox, Natascha McElhone, Anne Reid, Philip Jackson, Toby Stephens	Sports Drama	NULL	UK
The Counsellor	/wiki/The_Counselor	2013	Ridley Scott	Michael Fassbender, Penélope Cruz, Cameron Diaz, Javier Bardem, Brad Pitt	Crime Thriller	20th Century Fox	UK
For Those in Peril	/wiki/For_Those_in_Peril_(2013_film)	2013	Paul Wright	George MacKay	Drama	Warp Films	UK
How I Live Now	/wiki/How_I_Live_Now_(film)	2013	Kevin Macdonald	Saoirse Ronan, Tom Holland, Anna Chancellor	Drama	Entertainment One Based on How I Live Now by Meg Rosoff	UK
The Patrol	/wiki/The_Patrol	2013	Tom Petch	Owain Arthur, Nicholas Beveney, Daniel Fraser, Alex McNally, Oliver Mott, Ben Righton, Nav Sidhu	Action War Drama	NULL	UK
Ten	/wiki/Ten_(2013_film)	2013	Craig Wyting	Colin Burt Vidler	Action Drama War	NULL	UK
Romeo & Juliet	/wiki/Romeo_%26_Juliet_(2013_film)	2013	Carlo Carlei	Douglas Booth, Hailee Steinfeld, Damian Lewis, Kodi Smit-McPhee, Ed Westwick, Stellan Skarsgård, Paul Giamatti	Romance Drama	Entertainment Film Distributors Based on Romeo and Juliet by William Shakespeare	UK
Mindscape	/wiki/Mindscape_(film)	2013	Jorge Dorado	Taissa Farmiga, Mark Strong, Brian Cox, Noah Taylor	Science Fiction Thriller	Warner Bros.	UK
Gone Too Far!	/wiki/Gone_Too_Far!_(film)	2013	Destiny Ekaragha	OC Ukeje, Adelayo Adedayo, Shanika Warren-Markland, Malachi Kirby	Comedy Drama	FilmOne Distribution Based on Gone Too Far! by Bola Agbaje	UK
Last Passenger	/wiki/Last_Passenger	2013	Omid Nooshin	Dougray Scott, Kara Tointon, Iddo Goldberg	Thriller	Kaleidoscope	UK
